lead_id,created_at,first_name,last_name,email,phone,country,source,campaign,funnel_type,landing_page,utm_source,utm_medium,utm_campaign,assigned_setter,assigned_closer,current_stage,lead_score,contacted_at,first_response_at,booking_id,sale_id
lead_1fb032711926,2026-05-07T23:25:58,Michael,Lee,mark54@example.net,194-047-6044,Canada,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Alex Morgan,Riley Carter,New Lead,92,2026-05-08T00:08:58,2026-05-08T00:12:58,,
lead_5e382a2376e9,2026-01-26T23:55:54,Teresa,Morrow,oosborn@example.com,727-810-5092 x221,Canada,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Alex Morgan,Casey Bennett,New Lead,82,2026-01-27T01:58:54,2026-01-27T00:14:54,,
lead_05af5e4a54f6,2026-05-09T16:18:20,Mary,Wilson,dwalsh@example.com,684.390.5529,Mexico,Google Ads,High Intent Search,Evergreen,/high-intent-search,google_ads,cpc,high_intent_search,Taylor Brooks,Riley Carter,New Lead,61,2026-05-09T17:24:20,2026-05-09T16:52:20,,
lead_bf6ad8694f4d,2026-01-28T06:10:29,Zachary,Shepard,qbutler@example.net,513-824-1270,Canada,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Taylor Brooks,Riley Carter,New Lead,64,2026-01-28T08:09:29,2026-01-28T08:02:29,,
lead_4f703b822de7,2026-05-23T21:38:05,Charlotte,Barker,vthompson@example.org,1-848-515-7919,Mexico,Referral,Partner Referral,Referral,/partner-referral,referral,organic,partner_referral,Alex Morgan,Morgan Reed,New Lead,84,2026-05-23T23:46:05,2026-05-23T22:28:05,,
lead_8bd6187099b6,2026-01-13T04:57:15,Christopher,Hardin,jessicalopez@example.net,320-357-1343,Canada,Webinar,5-Day Investor Challenge,Webinar,/5-day-investor-challenge,webinar,organic,5-day_investor_challenge,Alex Morgan,Riley Carter,New Lead,54,2026-01-13T06:09:15,2026-01-13T05:21:15,,
lead_a18834a9c9ae,2026-03-17T08:38:41,Lance,Gray,gregory29@example.com,+1 (233) 432-4474,Mexico,Meta Ads,Investor Calculator,Evergreen,/investor-calculator,meta_ads,paid_social,investor_calculator,Alex Morgan,Morgan Reed,New Lead,26,2026-03-17T10:43:41,2026-03-17T08:52:41,,
lead_b4d0dd5be763,2026-01-21T01:03:48,Tracy,Lane,kelsey87@example.net,509 628 9365,United States,Direct,Direct Traffic,Evergreen,/direct-traffic,direct,organic,direct_traffic,Jordan Lee,Riley Carter,New Lead,38,2026-01-21T03:21:48,2026-01-21T03:54:48,,
lead_434fbbce90a0,2026-04-21T17:08:20,Jared,Lyons,christopher34@example.org,740-182-7279 x559,Canada,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Jordan Lee,Casey Bennett,New Lead,53,2026-04-21T17:57:20,2026-04-21T17:35:20,,
lead_aa72d10278e0,2026-04-11T07:49:25,Dominique,Valenzuela,jacqueline50@example.org,+1 (975) 512-5427,Canada,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Alex Morgan,Riley Carter,New Lead,70,2026-04-11T08:58:25,2026-04-11T08:31:25,,
lead_4eb14f6dd161,2026-04-05T12:56:21,Jacob,Johnson,swatkins@example.com,+1 (173) 459-5764,Mexico,Google Ads,Real Estate Mentorship,Evergreen,/real-estate-mentorship,google_ads,cpc,real_estate_mentorship,Alex Morgan,Riley Carter,New Lead,47,2026-04-05T15:04:21,2026-04-05T14:01:21,,
lead_ca53d9252cc5,2026-02-02T03:46:44,Tara,Rich,fisherkim@example.net,+1 (390) 282-4983,Canada,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Taylor Brooks,Casey Bennett,New Lead,72,2026-02-02T04:49:44,2026-02-02T04:14:44,,
lead_72ecf0fafeec,2026-01-31T13:20:18,David,Cook,wallerkyle@example.org,1 (576) 270-2324,United States,Meta Ads,Evergreen Wealth,Evergreen,/evergreen-wealth,meta_ads,paid_social,evergreen_wealth,Alex Morgan,Riley Carter,New Lead,83,2026-01-31T14:57:18,2026-01-31T13:47:18,,
lead_dc8e2ed498e3,2026-05-20T20:38:04,Christopher,Young,samuelramsey@example.org,(850) 725-1786 x376,Canada,Meta Ads,Investor Calculator,Evergreen,/investor-calculator,meta_ads,paid_social,investor_calculator,Jordan Lee,Casey Bennett,New Lead,69,2026-05-20T21:12:04,2026-05-20T21:27:04,,
lead_34c26ceb2093,2026-05-06T16:26:47,Jasmin,Hines,hugheslucas@example.org,+1 (154) 696-8157,Canada,Meta Ads,Evergreen Wealth,Evergreen,/evergreen-wealth,meta_ads,paid_social,evergreen_wealth,Alex Morgan,Morgan Reed,New Lead,76,2026-05-06T18:16:47,2026-05-06T17:22:47,,
lead_ff5c193b4de7,2026-01-27T03:51:34,Jeffrey,Franklin,mikemorgan@example.org,+1 (213) 273-0346,Canada,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Taylor Brooks,Morgan Reed,New Lead,36,2026-01-27T06:37:34,2026-01-27T04:29:34,,
lead_2e930783b5df,2026-06-29T02:54:50,Matthew,Valdez,thernandez@example.com,704-622-6817 x151,Canada,Meta Ads,Investor Calculator,Evergreen,/investor-calculator,meta_ads,paid_social,investor_calculator,Jordan Lee,Riley Carter,New Lead,46,2026-06-29T03:45:50,2026-06-29T03:39:50,,
lead_3c9271cc75a4,2026-06-20T14:08:54,Linda,Smith,david86@example.net,607-660-4641 x978,Mexico,Direct,Direct Traffic,Evergreen,/direct-traffic,direct,organic,direct_traffic,Alex Morgan,Morgan Reed,New Lead,67,2026-06-20T17:02:54,2026-06-20T14:29:54,,
lead_26a4f4700ad8,2026-06-18T09:55:19,Kimberly,Joseph,daniel26@example.net,+1 (812) 059-4389,Canada,Google Ads,Real Estate Mentorship,Evergreen,/real-estate-mentorship,google_ads,cpc,real_estate_mentorship,Jordan Lee,Riley Carter,New Lead,57,2026-06-18T12:03:19,2026-06-18T11:24:19,,
lead_eee01abfc673,2026-06-09T07:35:20,Ryan,Marshall,martineztracy@example.com,395-465-4084,United States,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Taylor Brooks,Casey Bennett,New Lead,84,2026-06-09T08:26:20,2026-06-09T08:17:20,,
lead_a3b90b3bd4e0,2026-03-08T12:57:49,Kelly,Butler,onguyen@example.org,350.863.2181,Canada,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Alex Morgan,Morgan Reed,New Lead,99,2026-03-08T14:58:49,2026-03-08T13:37:49,,
lead_ced221983aee,2026-01-22T01:58:24,Jessica,Schultz,worozco@example.com,(289) 701-5502,Canada,Google Ads,High Intent Search,Evergreen,/high-intent-search,google_ads,cpc,high_intent_search,Taylor Brooks,Riley Carter,New Lead,29,2026-01-22T02:07:24,2026-01-22T02:50:24,,
lead_fe6f6b21827e,2026-04-28T13:53:09,Patrick,Baird,morgandana@example.com,+1 (560) 241-6139,Canada,Google Ads,High Intent Search,Evergreen,/high-intent-search,google_ads,cpc,high_intent_search,Taylor Brooks,Riley Carter,New Lead,63,2026-04-28T14:22:09,2026-04-28T14:53:09,,
lead_7a45cb4a77c0,2026-04-08T17:41:02,Wanda,Gilbert,heatherwilliams@example.net,136-424-8096 x244,Canada,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Taylor Brooks,Morgan Reed,New Lead,67,2026-04-08T18:16:02,2026-04-08T19:13:02,,
lead_701ef02e46b8,2026-06-24T04:10:41,Richard,Smith,rsandoval@example.com,895-133-0531 x949,United States,Webinar,5-Day Investor Challenge,Webinar,/5-day-investor-challenge,webinar,organic,5-day_investor_challenge,Taylor Brooks,Casey Bennett,New Lead,48,2026-06-24T07:08:41,2026-06-24T04:39:41,,
lead_648b42427dac,2026-05-16T11:15:04,Brianna,Walters,amber78@example.org,1 (355) 572-7738,Canada,Google Ads,High Intent Search,Evergreen,/high-intent-search,google_ads,cpc,high_intent_search,Jordan Lee,Casey Bennett,New Lead,44,2026-05-16T13:35:04,2026-05-16T11:43:04,,
lead_cd0324a1b546,2026-03-24T14:55:27,Emily,Scott,guerreroashley@example.org,385-138-5445 x770,Canada,Google Ads,High Intent Search,Evergreen,/high-intent-search,google_ads,cpc,high_intent_search,Alex Morgan,Morgan Reed,New Lead,67,2026-03-24T15:34:27,2026-03-24T15:15:27,,
lead_14cfb54b9d3b,2026-03-21T08:25:54,Colleen,Jackson,annette60@example.com,(273) 682-6911 x633,Canada,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Taylor Brooks,Riley Carter,New Lead,62,2026-03-21T09:35:54,2026-03-21T10:30:54,,
lead_f94dd6ed671b,2026-04-11T22:15:56,Ashley,White,katiejoyce@example.com,(965) 369-4551 x588,Canada,Webinar,5-Day Investor Challenge,Webinar,/5-day-investor-challenge,webinar,organic,5-day_investor_challenge,Alex Morgan,Riley Carter,New Lead,74,2026-04-11T22:21:56,2026-04-11T22:27:56,,
lead_e5f21d1f5e76,2026-03-12T08:17:58,Philip,Trevino,ssherman@example.com,726 408 5721,Canada,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Taylor Brooks,Riley Carter,New Lead,57,2026-03-12T08:49:58,2026-03-12T09:43:58,,
lead_c73a40bbbed7,2026-03-24T05:56:23,Betty,Barnes,ojenkins@example.org,(629) 981-9960,Canada,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Jordan Lee,Riley Carter,New Lead,57,2026-03-24T08:25:23,2026-03-24T06:25:23,,
lead_cb679ad1cfd6,2026-03-22T05:46:58,Chelsea,Jackson,xcohen@example.org,+1 (488) 327-5327,United States,Google Ads,High Intent Search,Evergreen,/high-intent-search,google_ads,cpc,high_intent_search,Jordan Lee,Morgan Reed,New Lead,68,2026-03-22T08:12:58,2026-03-22T06:03:58,,
lead_450bae8850d5,2026-02-19T06:41:22,Marcus,Carter,clarksteven@example.org,132-781-9523 x710,Canada,Google Ads,Real Estate Mentorship,Evergreen,/real-estate-mentorship,google_ads,cpc,real_estate_mentorship,Taylor Brooks,Casey Bennett,New Lead,64,2026-02-19T08:04:22,2026-02-19T07:11:22,,
lead_d88530da0359,2026-05-26T05:04:00,Evelyn,Russell,eatkins@example.com,1-781-980-7704,Canada,Webinar,5-Day Investor Challenge,Webinar,/5-day-investor-challenge,webinar,organic,5-day_investor_challenge,Taylor Brooks,Morgan Reed,New Lead,60,2026-05-26T06:07:00,2026-05-26T05:20:00,,
lead_07e90b93fdd4,2026-03-19T18:44:56,Maria,Hardy,coxjennifer@example.net,461-124-9125 x652,Mexico,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Taylor Brooks,Riley Carter,New Lead,51,2026-03-19T20:15:56,2026-03-19T19:43:56,,
lead_81d1f9866167,2026-02-01T05:05:36,Laura,Clark,riveraheather@example.com,334-547-5749 x490,France,Referral,Partner Referral,Referral,/partner-referral,referral,organic,partner_referral,Alex Morgan,Morgan Reed,New Lead,59,2026-02-01T06:49:36,2026-02-01T07:16:36,,
lead_6a62aee40049,2026-06-29T18:49:43,Earl,Roberts,nicoleelliott@example.net,1-342-947-7422,Canada,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Alex Morgan,Casey Bennett,New Lead,82,2026-06-29T21:27:43,2026-06-29T19:28:43,,
lead_f6e9489e6088,2026-04-29T06:16:48,Catherine,Villarreal,dana03@example.net,1-329-045-8867,United States,Meta Ads,Evergreen Wealth,Evergreen,/evergreen-wealth,meta_ads,paid_social,evergreen_wealth,Jordan Lee,Riley Carter,New Lead,29,2026-04-29T06:30:48,2026-04-29T06:26:48,,
lead_8f97478e1f86,2026-05-19T04:19:24,Teresa,Schneider,alexandra67@example.net,587 276 0153,Canada,Referral,Client Referral,Referral,/client-referral,referral,organic,client_referral,Alex Morgan,Riley Carter,New Lead,88,2026-05-19T06:56:24,2026-05-19T04:28:24,,
lead_bb591d3a6ef6,2026-02-09T04:01:25,Jamie,Hernandez,santosmichael@example.com,283-350-6158,Mexico,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Taylor Brooks,Casey Bennett,New Lead,98,2026-02-09T06:54:25,2026-02-09T04:22:25,,
lead_0d1c226f35a2,2026-04-10T03:19:31,Joseph,Nixon,wallerbrian@example.net,(533) 423-3720 x948,United States,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Taylor Brooks,Morgan Reed,New Lead,60,2026-04-10T05:36:31,2026-04-10T03:40:31,,
lead_f5dd1d0394dd,2026-02-16T11:01:00,Christopher,Lee,escobardavid@example.com,133-399-7718,Canada,Referral,Client Referral,Referral,/client-referral,referral,organic,client_referral,Alex Morgan,Morgan Reed,New Lead,98,2026-02-16T13:53:00,2026-02-16T12:54:00,,
lead_07bfa4c86897,2026-03-10T13:41:39,Luis,Walters,timothyramos@example.com,(718) 939-7490,Canada,Direct,Direct Traffic,Evergreen,/direct-traffic,direct,organic,direct_traffic,Taylor Brooks,Morgan Reed,New Lead,75,2026-03-10T16:37:39,2026-03-10T16:33:39,,
lead_4692ec650c22,2026-06-28T11:40:38,Michelle,Rodriguez,mwaters@example.net,504-694-7258 x784,Canada,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Taylor Brooks,Riley Carter,New Lead,66,2026-06-28T12:08:38,2026-06-28T12:55:38,,
lead_07566fde39d6,2026-03-09T11:21:04,Joseph,Patel,joshua88@example.com,512-705-8772 x216,Canada,Email Campaign,Database Reactivation,Evergreen,/database-reactivation,email_campaign,organic,database_reactivation,Alex Morgan,Casey Bennett,New Lead,48,2026-03-09T12:36:04,2026-03-09T12:22:04,,
lead_4e877b1087b9,2026-02-20T16:50:57,Cody,Atkins,dana82@example.org,533.484.5871,Canada,Email Campaign,Database Reactivation,Evergreen,/database-reactivation,email_campaign,organic,database_reactivation,Alex Morgan,Riley Carter,New Lead,57,2026-02-20T17:39:57,2026-02-20T17:07:57,,
lead_50d7bd2d07aa,2026-03-08T00:21:21,Sara,Clark,mariolee@example.com,429 258 7964,Mexico,Meta Ads,Investor Calculator,Evergreen,/investor-calculator,meta_ads,paid_social,investor_calculator,Jordan Lee,Riley Carter,New Lead,50,2026-03-08T00:55:21,2026-03-08T00:49:21,,
lead_f1a259e9d641,2026-05-15T19:10:06,Sarah,Kennedy,nathan45@example.net,1 (157) 469-6606,France,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Taylor Brooks,Casey Bennett,New Lead,82,2026-05-15T21:08:06,2026-05-15T20:07:06,,
lead_4f01684dc0cb,2026-05-31T14:33:08,Tanya,Gomez,theresawang@example.org,(934) 450-5665,United States,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Taylor Brooks,Morgan Reed,New Lead,91,2026-05-31T16:35:08,2026-05-31T15:08:08,,
lead_37ccbbe74f96,2026-01-14T02:49:32,Ann,Gonzalez,christinaalexander@example.com,813.257.9706,United States,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Alex Morgan,Riley Carter,New Lead,54,2026-01-14T04:31:32,2026-01-14T03:02:32,,
lead_bf44f5166b68,2026-03-22T02:02:39,John,Benitez,dbrown@example.net,1 (648) 574-1721,Canada,Referral,Client Referral,Referral,/client-referral,referral,organic,client_referral,Alex Morgan,Riley Carter,New Lead,37,2026-03-22T03:37:39,2026-03-22T02:20:39,,
lead_745151f942d9,2026-02-25T18:51:59,Tiffany,Oconnor,morganlawrence@example.net,(981) 735-9848,Canada,Webinar,5-Day Investor Challenge,Webinar,/5-day-investor-challenge,webinar,organic,5-day_investor_challenge,Taylor Brooks,Casey Bennett,New Lead,65,2026-02-25T19:19:59,2026-02-25T19:21:59,,
lead_e37b2dd45f92,2026-04-03T12:54:33,Lisa,Norris,kelseyjones@example.net,1 (657) 325-7375,Canada,Meta Ads,Evergreen Wealth,Evergreen,/evergreen-wealth,meta_ads,paid_social,evergreen_wealth,Taylor Brooks,Casey Bennett,New Lead,66,2026-04-03T14:19:33,2026-04-03T14:45:33,,
lead_ba268808aeca,2026-05-13T15:30:38,James,Mata,jonathan02@example.org,+1 (766) 708-0850,Canada,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Alex Morgan,Morgan Reed,New Lead,87,2026-05-13T16:23:38,2026-05-13T15:44:38,,
lead_14abcbda1ed5,2026-02-10T03:39:29,Wendy,Moyer,kristy74@example.net,1 (211) 918-1828,Canada,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Alex Morgan,Riley Carter,New Lead,76,2026-02-10T04:42:29,2026-02-10T05:06:29,,
lead_20dffd46e198,2026-01-24T06:40:27,Audrey,Mcdonald,karenwang@example.com,1-977-251-2957,United States,Google Ads,High Intent Search,Evergreen,/high-intent-search,google_ads,cpc,high_intent_search,Taylor Brooks,Casey Bennett,New Lead,42,2026-01-24T07:05:27,2026-01-24T07:07:27,,
lead_7fe976a4a8fa,2026-06-14T16:00:56,Kimberly,Stevenson,zpreston@example.net,1-509-600-3562,Canada,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Jordan Lee,Casey Bennett,New Lead,75,2026-06-14T18:08:56,2026-06-14T16:24:56,,
lead_40ab7afb163a,2026-04-06T07:19:07,Melissa,Silva,amanda39@example.com,132 342 1089,France,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Taylor Brooks,Casey Bennett,New Lead,90,2026-04-06T08:10:07,2026-04-06T09:48:07,,
lead_cbd6e0e41f4d,2026-01-11T12:20:55,Kimberly,Fernandez,murphyleslie@example.org,(334) 264-3350,United States,Google Ads,High Intent Search,Evergreen,/high-intent-search,google_ads,cpc,high_intent_search,Jordan Lee,Riley Carter,New Lead,39,2026-01-11T14:39:55,2026-01-11T12:42:55,,
lead_427c37376947,2026-03-18T10:51:13,Natalie,Blackburn,flowersnicholas@example.com,(260) 776-3369,United States,Meta Ads,Investor Calculator,Evergreen,/investor-calculator,meta_ads,paid_social,investor_calculator,Jordan Lee,Morgan Reed,New Lead,29,2026-03-18T13:51:13,2026-03-18T11:28:13,,
lead_bb5d9b371155,2026-03-03T07:02:29,Christopher,Thompson,martinjason@example.com,1 (956) 331-8574,Canada,Referral,Client Referral,Referral,/client-referral,referral,organic,client_referral,Alex Morgan,Casey Bennett,New Lead,65,2026-03-03T07:09:29,2026-03-03T07:44:29,,
lead_ae4257d89264,2026-03-12T05:11:20,Daniel,Bryant,jamesrobert@example.org,1 (154) 164-3167,Mexico,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Alex Morgan,Riley Carter,New Lead,32,2026-03-12T07:52:20,2026-03-12T05:33:20,,
lead_de784c31bb4e,2026-04-02T12:37:42,Stephanie,Hill,brandon32@example.net,528-227-0093,Canada,Meta Ads,Investor Calculator,Evergreen,/investor-calculator,meta_ads,paid_social,investor_calculator,Alex Morgan,Casey Bennett,New Lead,48,2026-04-02T15:18:42,2026-04-02T13:26:42,,
lead_5ce5dbcaa03c,2026-05-17T01:33:27,Nathan,Perry,robertthompson@example.net,625 120 7346,Canada,Google Ads,Real Estate Mentorship,Evergreen,/real-estate-mentorship,google_ads,cpc,real_estate_mentorship,Jordan Lee,Casey Bennett,New Lead,11,2026-05-17T03:13:27,2026-05-17T01:45:27,,
lead_a82c92a05ffc,2026-04-22T19:51:16,Regina,Baker,anthony05@example.org,602-608-6982 x210,Canada,Google Ads,High Intent Search,Evergreen,/high-intent-search,google_ads,cpc,high_intent_search,Alex Morgan,Riley Carter,New Lead,85,2026-04-22T22:51:16,2026-04-22T20:23:16,,
lead_9171176beaed,2026-04-18T20:04:19,Phyllis,Davis,rodriguezthomas@example.com,(272) 904-7742 x585,Mexico,Meta Ads,Evergreen Wealth,Evergreen,/evergreen-wealth,meta_ads,paid_social,evergreen_wealth,Alex Morgan,Morgan Reed,New Lead,49,2026-04-18T21:59:19,2026-04-18T22:09:19,,
lead_537152d3ca39,2026-04-02T20:16:45,Tim,Goodman,davidrobertson@example.org,(311) 649-1334,Canada,Webinar,5-Day Investor Challenge,Webinar,/5-day-investor-challenge,webinar,organic,5-day_investor_challenge,Jordan Lee,Morgan Reed,New Lead,75,2026-04-02T20:23:45,2026-04-02T20:36:45,,
lead_8a7467fdcd22,2026-06-02T11:55:00,Jessica,Turner,hbarnett@example.net,1-425-652-9060,Canada,Direct,Direct Traffic,Evergreen,/direct-traffic,direct,organic,direct_traffic,Taylor Brooks,Riley Carter,New Lead,62,2026-06-02T14:04:00,2026-06-02T12:09:00,,
lead_b398e4d1d06b,2026-05-15T02:09:52,Tiffany,Smith,conleyjohn@example.com,1 (409) 775-3967,Canada,Meta Ads,Evergreen Wealth,Evergreen,/evergreen-wealth,meta_ads,paid_social,evergreen_wealth,Jordan Lee,Casey Bennett,New Lead,76,2026-05-15T02:55:52,2026-05-15T03:10:52,,
lead_5af78491c2bf,2026-03-29T08:28:31,Shawn,Baker,rwilson@example.net,(255) 245-7871 x584,Canada,Webinar,5-Day Investor Challenge,Webinar,/5-day-investor-challenge,webinar,organic,5-day_investor_challenge,Jordan Lee,Riley Carter,New Lead,64,2026-03-29T09:58:31,2026-03-29T08:58:31,,
lead_99de5bdec4b1,2026-03-08T19:48:35,Kimberly,Simmons,oconnelldavid@example.org,311-842-5476 x818,Canada,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Jordan Lee,Riley Carter,New Lead,44,2026-03-08T19:58:35,2026-03-08T20:04:35,,
lead_fe411336dd48,2026-04-23T00:20:00,Raymond,Pugh,donaldbecker@example.org,(658) 929-8808,United States,Direct,Direct Traffic,Evergreen,/direct-traffic,direct,organic,direct_traffic,Taylor Brooks,Morgan Reed,New Lead,63,2026-04-23T02:52:00,2026-04-23T00:47:00,,
lead_b50cb8e7d3aa,2026-03-10T22:55:41,Amber,Steele,nicholasgarcia@example.org,(728) 963-4064,United States,Direct,Direct Traffic,Evergreen,/direct-traffic,direct,organic,direct_traffic,Jordan Lee,Riley Carter,New Lead,44,2026-03-11T00:23:41,2026-03-11T00:03:41,,
lead_2e14ebb7c9f2,2026-03-15T23:55:10,Rachel,Stanton,imcdonald@example.net,1-101-484-3991,Canada,Google Ads,High Intent Search,Evergreen,/high-intent-search,google_ads,cpc,high_intent_search,Taylor Brooks,Morgan Reed,New Lead,52,2026-03-16T02:37:10,2026-03-16T01:44:10,,
lead_df42bddc692e,2026-03-23T21:48:26,Karina,Taylor,wcarson@example.org,+1 (526) 693-3513,United States,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Jordan Lee,Morgan Reed,New Lead,55,2026-03-24T00:34:26,2026-03-23T22:20:26,,
lead_682d878cfbb1,2026-02-14T07:34:21,Donald,Morales,jamiethomas@example.com,1 (801) 848-1973,Canada,Meta Ads,Investor Calculator,Evergreen,/investor-calculator,meta_ads,paid_social,investor_calculator,Jordan Lee,Riley Carter,New Lead,72,2026-02-14T08:59:21,2026-02-14T07:38:21,,
